duration,arrival_time,task_id,node_ids,co_num,reload,steps,size,info,execute,valid,start_time,load_time,quality,waiting_time,running_time,response_time,quality_reward
30.671545,0,5,[0],1,True,21.179508,262144,"{'prompt': 'orange', 'ng_prompt': 'man!'}",True,True,1,0,0.25262890700453927,1,30.671545,31.671545,2.526289070045393
30.106514,0,9,[1],1,True,19.385761,262144,"{'prompt': 'orange', 'ng_prompt': 'man!'}",True,True,1.7000000000000006,0,0.24472648895056567,1.7000000000000006,30.106514,31.806515,2.447264889505657
27.629784,0,6,"[2, 3]",2,True,23.230614,262144,"{'prompt': 'orange', 'ng_prompt': 'man!'}",True,True,1.8000000000000007,0,0.2608833124525799,1.8000000000000007,27.629784,29.429783,2.608833124525799
31.301405,0,8,[2],1,True,23.179066,262144,"{'prompt': 'orange', 'ng_prompt': 'man!'}",True,True,29.500000000000153,0,0.26068494738020287,29.500000000000153,31.301405,60.801407,2.6068494738020287
30.52802,0,10,[3],1,True,20.723877,262144,"{'prompt': 'orange', 'ng_prompt': 'man!'}",True,True,29.600000000000154,0,0.25068690529479143,29.600000000000154,30.52802,60.12802,2.5068690529479145
27.502554,14.499999999999966,11,"[0, 1]",2,True,22.416344,262144,"{'prompt': 'orange', 'ng_prompt': 'man!'}",True,True,31.900000000000187,0,0.25769711298088177,17.40000000000022,27.502554,44.902554,2.576971129808818
31.065811,0,3,[0],1,True,22.431149,262144,"{'prompt': 'orange', 'ng_prompt': 'man!'}",True,True,59.500000000000576,0,0.25775607694043035,59.500000000000576,31.065811,90.56581,2.5775607694043035
31.308784,28.800000000000143,15,[1],1,True,23.202488,262144,"{'prompt': 'orange', 'ng_prompt': 'man!'}",True,True,59.500000000000576,0,0.2607751314672755,30.700000000000433,31.308784,62.008785,2.607751314672755
7.5554476,30.500000000000167,16,[3],1,False,23.985548,262144,"{'prompt': 'orange', 'ng_prompt': 'man!'}",True,True,60.30000000000059,0,0.26373913078788486,29.80000000000042,7.5554476,37.355446,2.6373913078788487
7.0198565,32.000000000000185,17,[2],1,False,22.28526,262144,"{'prompt': 'orange', 'ng_prompt': 'man!'}",True,True,61.1000000000006,0,0.25717340656893617,29.100000000000414,7.0198565,36.119858,2.5717340656893617
28.009792,19.300000000000008,12,"[2, 3]",2,True,25.662674,262144,"{'prompt': 'orange', 'ng_prompt': 'man!'}",True,True,68.90000000000036,0,0.26977437896680995,49.60000000000035,28.009792,77.60979,2.6977437896680994
27.912888,28.100000000000133,14,"[0, 1]",2,True,25.042475,262144,"{'prompt': 'orange', 'ng_prompt': 'man!'}",True,True,90.89999999999911,0,0.26758980168976826,62.799999999998974,27.912888,90.71289,2.6758980168976825
4.092567,39.000000000000284,18,"[2, 3]",2,False,26.192429,262144,"{'prompt': 'orange', 'ng_prompt': 'man!'}",True,True,97.09999999999876,0,0.2715989850132309,58.099999999998474,4.092567,62.192566,2.715989850132309
35.75673,43.60000000000035,19,"[0, 1, 2, 3]",4,True,26.833788,262144,"{'prompt': 'orange', 'ng_prompt': 'man!'}",True,True,118.89999999999752,0,0.273759244854769,75.29999999999717,35.75673,111.05673,2.73759244854769
3.4553702,0,2,"[0, 1, 2, 3]",4,False,24.681215,262144,"{'prompt': 'orange', 'ng_prompt': 'man!'}",True,True,154.6999999999955,0,0.26629222865385704,154.6999999999955,3.4553702,158.15536,2.6629222865385707
27.98483,94.09999999999893,21,"[0, 1]",2,True,25.502922,262144,"{'prompt': 'orange', 'ng_prompt': 'man!'}",True,True,158.1999999999953,0,0.26921677451549625,64.09999999999637,27.98483,92.08483,2.6921677451549626
35.730698,0,4,"[0, 1, 2, 3]",4,True,26.647837,262144,"{'prompt': 'orange', 'ng_prompt': 'man!'}",True,True,186.1999999999937,0,0.27313826870080926,186.1999999999937,35.730698,221.9307,2.7313826870080926
3.4896789,49.30000000000043,20,"[0, 1, 2, 3]",4,False,24.926277,262144,"{'prompt': 'orange', 'ng_prompt': 'man!'}",True,True,221.99999999999167,0,0.2671744758590409,172.69999999999123,3.4896789,176.18968,2.671744758590409
28.093632,111.09999999999796,24,"[0, 1]",2,True,26.199244,262144,"{'prompt': 'orange', 'ng_prompt': 'man!'}",True,True,225.49999999999147,0,0.27162223793719387,114.39999999999351,28.093632,142.49364,2.7162223793719384
31.828058,111.99999999999791,25,[2],1,True,24.850979,262144,"{'prompt': 'orange', 'ng_prompt': 'man!'}",True,True,225.79999999999146,0,0.2669043227896507,113.79999999999355,31.828058,145.62807,2.6690432278965073
4.1768985,130.79999999999686,26,"[0, 1]",2,False,26.73215,262144,"{'prompt': 'orange', 'ng_prompt': 'man!'}",True,True,253.59999999998988,0,0.2734203642590446,122.79999999999302,4.1768985,126.9769,2.7342036425904457
32.022465,137.49999999999648,27,[3],1,True,25.468138,262144,"{'prompt': 'orange', 'ng_prompt': 'man!'}",True,True,253.79999999998986,0,0.26909488794410774,116.29999999999339,32.022465,148.32246,2.6909488794410774
4.161487,107.29999999999818,23,"[0, 1]",2,False,26.633518,262144,"{'prompt': 'orange', 'ng_prompt': 'man!'}",True,True,258.89999999999037,0,0.27309026588352936,151.59999999999218,4.161487,155.76149,2.7309026588352934
4.112554,164.19999999999496,29,"[0, 1]",2,False,26.320345,262144,"{'prompt': 'orange', 'ng_prompt': 'man!'}",True,True,263.0999999999913,0,0.2720340375734433,98.89999999999637,4.112554,103.01256,2.720340375734433
35.82383,0,7,"[0, 1, 2, 3]",4,True,27.313063,262144,"{'prompt': 'orange', 'ng_prompt': 'man!'}",True,True,285.8999999999965,0,0.2753401110243986,285.8999999999965,35.82383,321.72382,2.7534011102439857
3.830095,171.09999999999457,31,"[0, 1, 2, 3]",4,False,27.357822,262144,"{'prompt': 'orange', 'ng_prompt': 'man!'}",True,True,321.8000000000047,0,0.275486281765305,150.7000000000101,3.830095,154.53009,2.75486281765305
3.7836194,23.70000000000007,13,"[0, 1, 2, 3]",4,False,27.025852,262144,"{'prompt': 'orange', 'ng_prompt': 'man!'}",True,True,325.70000000000556,0,0.27439612214986514,302.0000000000055,3.7836194,305.78363,2.7439612214986515
3.7266142,98.39999999999868,22,"[0, 1, 2, 3]",4,False,26.618673,262144,"{'prompt': 'orange', 'ng_prompt': 'man!'}",True,True,329.60000000000645,0,0.27304046670302484,231.20000000000778,3.7266142,234.9266,2.7304046670302484
3.5892093,0,1,"[0, 1, 2, 3]",4,False,25.637209,262144,"{'prompt': 'orange', 'ng_prompt': 'man!'}",True,True,333.4000000000073,0,0.2696857251150768,333.4000000000073,3.5892093,336.9892,2.6968572511507682
3.610843,138.8999999999964,28,"[0, 1, 2, 3]",4,False,25.791735,262144,"{'prompt': 'orange', 'ng_prompt': 'man!'}",True,True,337.10000000000815,0,0.2702223387294511,198.20000000001176,3.610843,201.81084,2.702223387294511
3.6437907,170.6999999999946,30,"[0, 1, 2, 3]",4,False,26.027077,262144,"{'prompt': 'orange', 'ng_prompt': 'man!'}",True,True,340.800000000009,0,0.2710334632573346,170.1000000000144,3.6437907,173.74379,2.7103346325733457
3.59981,171.29999999999455,32,"[0, 1, 2, 3]",4,False,25.712927,262144,"{'prompt': 'orange', 'ng_prompt': 'man!'}",True,True,344.50000000000983,0,0.26994905865741065,173.20000000001528,3.59981,176.7998,2.6994905865741066
27.038942,0,6,"[0, 1]",2,True,19.449236,262144,"{'prompt': 'orange', 'ng_prompt': 'man!'}",True,True,1,0,0.24501839797456512,1,27.038942,28.038942,2.4501839797456513
